date,VIX,returns,vol_of_vol,vix_mean,vix_std,vix_zscore,regime,vix_trend,regime_trend,regime_0,regime_1,regime_2,regime_3
2001-06-13,21.45,0.03623188405797095,0.6661739054622129,23.68043650793651,3.8988788111457606,-0.5720712584244323,1,-0.11582852431986823,1_flat,0.0,1.0,0.0,0.0
2001-06-14,23.12,0.07785547785547786,0.7213027212990984,23.686944444444443,3.8965592888756198,-0.1454987342456266,1,-0.024884015183466834,1_flat,0.0,1.0,0.0,0.0
2001-06-15,22.81,-0.013408304498270018,0.6680011047081446,23.695396825396827,3.892318546394206,-0.2274728583602307,1,0.04202832343535845,1_flat,0.0,1.0,0.0,0.0
2001-06-18,23.17,0.015782551512494747,0.6644674641696066,23.70599206349206,3.887216382339024,-0.13788583160105472,1,0.07918025151374031,1_flat,0.0,1.0,0.0,0.0
2001-06-19,22.34,-0.03582218385843772,0.6771447556104926,23.712777777777777,3.8833159607247802,-0.35350658861185297,1,0.05228450306170518,1_flat,0.0,1.0,0.0,0.0
2001-06-20,21.71,-0.028200537153088567,0.6803323321848678,23.71607142857143,3.881255193279179,-0.5168615122358255,1,0.045761078998073135,1_flat,0.0,1.0,0.0,0.0
2001-06-21,19.38,-0.10732381391064039,0.7726914872478715,23.711190476190477,3.8859474291017477,-1.1145777330270394,0,-0.0922716627634661,0_flat,1.0,0.0,0.0,0.0
2001-06-22,20.02,0.03302373581011353,0.7719845910223928,23.703333333333337,3.8914189998855426,-0.94652704667415,1,-0.09329710144927528,1_flat,0.0,1.0,0.0,0.0
2001-06-25,20.67,0.032467532467532534,0.7437252008623727,23.69670634920635,3.895170145606907,-0.7770408572832082,1,0.004861448711716232,1_flat,0.0,1.0,0.0,0.0
2001-06-26,21.2,0.02564102564102555,0.7484949850689968,23.691746031746035,3.8975592688205687,-0.6393093369174235,1,0.029126213592232997,1_flat,0.0,1.0,0.0,0.0
2001-06-27,20.88,-0.015094339622641506,0.7024191580623771,23.68809523809524,3.8997685525942187,-0.7200671527614708,1,-0.056910569105691144,1_flat,0.0,1.0,0.0,0.0
2001-06-28,20.01,-0.04166666666666652,0.7065809304392479,23.686984126984125,3.9007803427796905,-0.9426278343999012,1,-0.12082601054481545,1_flat,0.0,1.0,0.0,0.0
2001-06-29,19.06,-0.04747626186906562,0.721637286146556,23.684444444444445,3.903593819808814,-1.1846633276694083,0,-0.1581272084805655,0_flat,1.0,0.0,0.0,0.0
2001-07-02,18.76,-0.015739769150052263,0.7083397455540082,23.681349206349207,3.907200698184911,-1.2595588469861343,0,-0.13107920333487721,0_flat,1.0,0.0,0.0,0.0
2001-07-03,18.92,0.008528784648187626,0.7098538055109543,23.677738095238094,3.911192851900681,-1.2164417034373607,0,-0.11506080449017764,0_flat,1.0,0.0,0.0,0.0
2001-07-05,20.09,0.06183932346723031,0.6839240375021014,23.673492063492066,3.9145164136743227,-0.9154367193286224,1,0.02604698672114414,1_flat,0.0,1.0,0.0,0.0
2001-07-06,21.63,0.0766550522648084,0.719438920532949,23.676230158730156,3.9128377525133944,-0.5229529789257861,1,0.06081412457086799,1_flat,0.0,1.0,0.0,0.0
2001-07-09,22.48,0.0392972723069811,0.7147381304137932,23.68916666666667,3.9034237321446663,-0.3097707934470935,1,0.1428571428571428,1_flat,0.0,1.0,0.0,0.0
2001-07-10,23.25,0.03425266903914581,0.7206432602051359,23.70075396825397,3.897742199015356,-0.11564489010274695,1,0.16716867469879504,1_flat,0.0,1.0,0.0,0.0
2001-07-11,24.01,0.03268817204301078,0.7175041528786177,23.716230158730163,3.891165148097031,0.0754966263545783,1,0.15990338164251217,1_flat,0.0,1.0,0.0,0.0
2001-07-12,22.09,-0.07996668054977096,0.779625874991972,23.724404761904758,3.885550005786587,-0.420636656192999,1,0.06714975845410631,1_flat,0.0,1.0,0.0,0.0
2001-07-13,21.14,-0.043005885015844236,0.7869744436435837,23.728809523809524,3.8819727615407187,-0.6668798785651574,1,-0.01445221445221434,1_flat,0.0,1.0,0.0,0.0
2001-07-16,22.91,0.08372753074739836,0.7944749829198157,23.743055555555557,3.8723041244150647,-0.21513174812461178,1,-0.009083044982698962,1_flat,0.0,1.0,0.0,0.0
2001-07-17,22.61,-0.013094718463553034,0.7944052022413359,23.755595238095243,3.8634529333982686,-0.29652108045421044,1,-0.008768084173608082,1_flat,0.0,1.0,0.0,0.0
2001-07-18,23.6,0.043785935426802425,0.8068906473328152,23.77087301587302,3.855153330664705,-0.04432327360726663,1,0.01855848079413036,1_flat,0.0,1.0,0.0,0.0
2001-07-19,22.51,-0.04618644067796607,0.8138004638726114,23.78222222222222,3.8471750672708125,-0.33068997380582776,1,0.007609668755595322,1_flat,0.0,1.0,0.0,0.0
2001-07-20,22.34,-0.0075521990226566915,0.8073830629941815,23.795714285714286,3.836071597936772,-0.3794804785440504,1,0.02901888530631047,1_flat,0.0,1.0,0.0,0.0
2001-07-23,23.74,0.06266786034019689,0.7264310260214073,23.814761904761905,3.8237621936521644,-0.01955192320432981,1,0.22497420020639836,1_up,0.0,1.0,0.0,0.0
2001-07-24,25.24,0.06318449873630994,0.7453736985206333,23.835873015873013,3.816853122757555,0.36787556108854114,1,0.2607392607392607,1_up,0.0,1.0,0.0,0.0
2001-07-25,24.0,-0.04912836767036444,0.7705063745506472,23.854166666666668,3.8064932597150176,0.03831172771976754,1,0.16110304789550067,1_flat,0.0,1.0,0.0,0.0
2001-07-26,23.01,-0.0412499999999999,0.7861719329303769,23.867420634920634,3.7976708228776137,-0.22577539626537152,1,0.08537735849056616,1_flat,0.0,1.0,0.0,0.0
2001-07-27,22.0,-0.04389395914819649,0.8016566950752104,23.876944444444444,3.789927806407222,-0.4952454348263037,1,0.05363984674329503,1_flat,0.0,1.0,0.0,0.0
2001-07-30,22.69,0.03136363636363648,0.7894088683774414,23.884285714285713,3.785811197093039,-0.31546362248670845,1,0.13393303348325825,1_flat,0.0,1.0,0.0,0.0
2001-07-31,21.62,-0.047157338034376384,0.789131388390547,23.887777777777778,3.783304356617888,-0.5994172194502145,1,0.13431269674711444,1_flat,0.0,1.0,0.0,0.0
2001-08-01,20.56,-0.049028677150786404,0.8094828685246584,23.887817460317457,3.7832692599444493,-0.8796142255987145,1,0.09594882729211074,1_flat,0.0,1.0,0.0,0.0
2001-08-02,20.09,-0.022859922178988246,0.8153365157241772,23.8881746031746,3.782905015967411,-1.0040364712153063,0,0.06183932346723031,0_flat,1.0,0.0,0.0,0.0
2001-08-03,19.89,-0.009955201592832252,0.7887866047275307,23.887777777777778,3.783320784389388,-1.0566848558740445,0,-0.009955201592832252,0_flat,1.0,0.0,0.0,0.0
2001-08-06,21.89,0.1005530417295124,0.8214526953780985,23.900753968253966,3.7707681257209646,-0.5332478426711832,1,0.012020342117429639,1_flat,0.0,1.0,0.0,0.0
2001-08-07,21.01,-0.04020100502512558,0.8219276173387333,23.908611111111114,3.7626325942614756,-0.7703678311647773,1,-0.0653914590747331,1_flat,0.0,1.0,0.0,0.0
2001-08-08,22.32,0.062351261304140815,0.8430169263147921,23.922619047619047,3.7500504492908178,-0.4273593300383793,1,-0.040000000000000036,1_flat,0.0,1.0,0.0,0.0
2001-08-09,21.75,-0.025537634408602128,0.8381479666534313,23.93281746031746,3.7405839817221476,-0.583549913859306,1,-0.09412744689712627,1_flat,0.0,1.0,0.0,0.0
2001-08-10,20.55,-0.05517241379310345,0.8136477202492473,23.938214285714288,3.734690340304443,-0.9072276352202439,1,-0.0697148030783159,1_flat,0.0,1.0,0.0,0.0
2001-08-13,20.42,-0.006326034063260266,0.8002860225505781,23.945634920634923,3.7257887736302018,-0.9462787975496899,1,-0.03405865657521279,1_flat,0.0,1.0,0.0,0.0
2001-08-14,20.48,0.002938295788442735,0.7398508078345984,23.955952380952382,3.7125011550718114,-0.9362831783105926,1,-0.1060672195547796,1_flat,0.0,1.0,0.0,0.0
2001-08-15,20.91,0.02099609375,0.7441627072536214,23.967579365079366,3.6982717097443367,-0.8267589850207999,1,-0.07518796992481203,1_flat,0.0,1.0,0.0,0.0
2001-08-16,21.54,0.03012912482065988,0.7348624376520428,23.98154761904762,3.6823315065889304,-0.6630439477485587,1,-0.08728813559322046,1_flat,0.0,1.0,0.0,0.0
2001-08-17,23.84,0.10677808727948013,0.8097076203940984,24.006785714285716,3.6593167108837354,-0.04557837636454174,1,0.05908485117725437,1_flat,0.0,1.0,0.0,0.0
2001-08-20,22.87,-0.04068791946308725,0.8236532572297625,24.029880952380957,3.6335100940140466,-0.31921775978874484,1,0.023724261414503234,1_flat,0.0,1.0,0.0,0.0
2001-08-21,24.4,0.06689986882378651,0.8276775959853788,24.05785714285714,3.6089310657975644,0.09480448667623537,1,0.02780117944397631,1_flat,0.0,1.0,0.0,0.0
2001-08-22,22.44,-0.0803278688524589,0.8443880254565992,24.077579365079366,3.5862951970925274,-0.4566214645149621,1,-0.11093502377179065,1_flat,0.0,1.0,0.0,0.0
2001-08-23,22.23,-0.009358288770053513,0.828858502933234,24.096825396825395,3.5631482902508367,-0.5239258219853585,1,-0.07374999999999998,1_flat,0.0,1.0,0.0,0.0
2001-08-24,19.71,-0.11336032388663964,0.9055711851154987,24.107420634920633,3.546009273336061,-1.2401040989900087,0,-0.14341590612777055,0_flat,1.0,0.0,0.0,0.0
2001-08-27,20.56,0.04312531709791978,0.9096140360123885,24.1234126984127,3.520696952620261,-1.0121327527950537,0,-0.06545454545454554,0_flat,1.0,0.0,0.0,0.0
2001-08-28,22.0,0.07003891050583655,0.9367664517854075,24.145079365079365,3.490513323367961,-0.6145455313746231,1,-0.030409872190392262,1_flat,0.0,1.0,0.0,0.0
2001-08-29,23.03,0.04681818181818187,0.9334871242473409,24.169444444444444,3.46097315047323,-0.3292266061898351,1,0.0652173913043479,1_flat,0.0,1.0,0.0,0.0
2001-08-30,25.41,0.10334346504559266,0.9715253267344071,24.200079365079365,3.4374788074177127,0.3519790819683763,1,0.2358949416342413,1_up,0.0,1.0,0.0,0.0
2001-08-31,24.92,-0.019283746556473802,0.9699902857706617,24.232142857142858,3.406093580264551,0.20194898544264842,1,0.24041811846689898,1_up,0.0,1.0,0.0,0.0
2001-09-04,25.85,0.0373194221508828,0.9702804956365765,24.26515873015873,3.381101622530231,0.4687351776949141,1,0.29964806435394675,1_up,0.0,1.0,0.0,0.0
2001-09-05,26.35,0.01934235976789167,0.9187711388813062,24.291071428571428,3.371908683546654,0.610612197618277,1,0.20374600274097765,1_up,0.0,1.0,0.0,0.0
2001-09-06,28.61,0.08576850094876654,0.9347274174808,24.322103174603175,3.3755417362577327,1.2702840493243515,2,0.36173250832936676,2_up,0.0,0.0,1.0,0.0
2001-09-07,30.99,0.08318769660957703,0.9502727829059892,24.368015873015874,3.3872645287600065,1.9549651557353473,2,0.38844086021505375,2_up,0.0,0.0,1.0,0.0
2001-09-10,31.84,0.027428202646014865,0.937706848798271,24.421111111111113,3.3991323529021744,2.1825831178814354,3,0.4639080459770115,3_up,0.0,0.0,0.0,1.0
2001-09-17,41.76,0.31155778894472363,1.3411377824839723,24.51380952380952,3.5494779049654785,4.8587964027228425,3,1.0321167883211677,3_up,0.0,0.0,0.0,1.0
2001-09-18,38.87,-0.06920498084291193,1.383998452050388,24.59428571428571,3.643295305486952,3.918352230250037,3,0.903525954946131,3_up,0.0,0.0,0.0,1.0
2001-09-19,40.56,0.04347826086956541,1.3794858053942582,24.682539682539684,3.758256978487264,4.2246872442051995,3,0.98046875,3_up,0.0,0.0,0.0,1.0
2001-09-20,43.74,0.07840236686390534,1.385738555189951,24.783650793650793,3.9238822557833304,4.831018866177708,3,1.0918220946915351,3_up,0.0,0.0,0.0,1.0
2001-09-21,42.66,-0.024691358024691468,1.4031205174022694,24.879444444444445,4.062572302622278,4.376674242592236,3,0.98050139275766,3_up,0.0,0.0,0.0,1.0
2001-09-24,37.75,-0.11509610876699472,1.471925218332436,24.948888888888888,4.13209770332662,3.0979691261427207,3,0.5834731543624161,3_up,0.0,0.0,0.0,1.0
2001-09-25,35.81,-0.051390728476821135,1.478481721710345,25.013452380952383,4.174142227139088,2.5865308443137205,3,0.565806733712287,3_up,0.0,0.0,0.0,1.0
2001-09-26,35.26,-0.015358838313320411,1.4768680307438284,25.074285714285715,4.211304730789843,2.4186599965668885,3,0.44508196721311477,3_up,0.0,0.0,0.0,1.0
2001-09-27,34.0,-0.035734543391945484,1.4458768817091485,25.129126984126984,4.237220490111374,2.0935594540278095,3,0.5151515151515151,3_up,0.0,0.0,0.0,1.0
2001-09-28,31.93,-0.0608823529411765,1.4714806122617765,25.173531746031745,4.249656164552301,1.5898858619024403,2,0.4363472784525415,2_up,0.0,0.0,1.0,0.0
2001-10-01,32.32,0.012214218603194604,1.3887867654070871,25.2168253968254,4.266701171365046,1.6647930843729752,2,0.6397767630644342,2_up,0.0,0.0,1.0,0.0
2001-10-02,31.18,-0.03527227722772275,1.4039029725915313,25.253730158730157,4.277929691430751,1.385312585464163,2,0.5165369649805449,2_up,0.0,0.0,1.0,0.0
2001-10-03,31.34,0.005131494547786941,1.394725431144147,25.292103174603174,4.289011153467951,1.4100911862881726,2,0.42454545454545456,2_up,0.0,0.0,1.0,0.0
2001-10-04,31.97,0.020102105934907355,1.391400620727088,25.341706349206348,4.293689043546308,1.5437293161125405,2,0.3881893182805036,2_up,0.0,0.0,1.0,0.0
2001-10-05,33.39,0.04441664060056305,1.3610709159382057,25.392579365079367,4.312832156346507,1.854331526245951,2,0.31404958677685957,2_up,0.0,0.0,1.0,0.0
2001-10-08,35.12,0.05181191973644794,1.3599598564452506,25.447698412698415,4.3480365423056755,2.224521687707012,3,0.409309791332263,3_up,0.0,0.0,0.0,1.0
2001-10-09,34.83,-0.008257403189065982,1.3616597347685975,25.49920634920635,4.381997052987455,2.129347313100615,3,0.34738878143133456,3_up,0.0,0.0,0.0,1.0
2001-10-10,31.6,-0.09273614699971278,1.4140647931792945,25.539126984126984,4.391597921319394,1.3801065408219597,2,0.19924098671726753,2_flat,0.0,0.0,1.0,0.0
2001-10-11,31.5,-0.0031645569620253333,1.3890541800657725,25.580674603174604,4.398290135587188,1.3458242213107536,2,0.10101363159734356,2_flat,0.0,0.0,1.0,0.0
2001-10-12,35.27,0.11968253968253983,1.4193984726980962,25.630515873015874,4.436627803487718,2.172705161205172,3,0.1381090674411103,3_flat,0.0,0.0,0.0,1.0
2001-10-15,35.31,0.0011341083073432845,1.4181684655321443,25.675317460317462,4.477118931045136,2.1519827121129045,3,0.10898241206030157,3_flat,0.0,0.0,0.0,1.0
2001-10-16,32.88,-0.06881903143585388,0.9172811296295309,25.707142857142856,4.499747909210441,1.594057553352083,2,-0.21264367816091945,2_down,0.0,0.0,1.0,0.0
2001-10-17,35.08,0.06690997566909962,0.9272063033517102,25.7409126984127,4.5380195981096305,2.057965396508559,3,-0.09750450218677642,3_flat,0.0,0.0,0.0,1.0
2001-10-18,34.95,-0.003705815279361313,0.9115224840309386,25.75853174603175,4.565147701099456,2.013399972087345,3,-0.13831360946745563,3_flat,0.0,0.0,0.0,1.0
2001-10-19,34.11,-0.02403433476394856,0.8603666151254932,25.784365079365077,4.593938409817761,1.812308781250116,2,-0.220164609053498,2_down,0.0,0.0,1.0,0.0
2001-10-22,32.25,-0.054529463500439745,0.872745116648844,25.806031746031746,4.61154217610736,1.397356460785459,2,-0.24402250351617438,2_down,0.0,0.0,1.0,0.0
2001-10-23,32.0,-0.007751937984496138,0.7877215533843756,25.82253968253968,4.62627442314662,1.3352991527162021,2,-0.152317880794702,2_flat,0.0,0.0,1.0,0.0
2001-10-24,30.95,-0.03281250000000002,0.7769901891949353,25.83138888888889,4.633965205034519,1.104585572966766,2,-0.13571628036861216,2_flat,0.0,0.0,1.0,0.0
2001-10-25,29.46,-0.04814216478190625,0.7902615429095017,25.84873015873016,4.639353314621828,0.778399401030359,1,-0.1644923425978445,1_flat,0.0,1.0,0.0,0.0
2001-10-26,28.42,-0.035302104548540325,0.7900672612539692,25.86531746031746,4.641050795720706,0.5504534753289264,1,-0.16411764705882348,1_flat,0.0,1.0,0.0,0.0
2001-10-29,31.64,0.11330049261083741,0.8678912623858044,25.892896825396825,4.654668814660618,1.234696474323106,2,-0.009082367679298486,2_flat,0.0,0.0,1.0,0.0
2001-10-30,33.46,0.05752212389380529,0.8892230708189311,25.929325396825398,4.677860283712527,1.6098545374249558,2,0.03527227722772275,2_flat,0.0,0.0,1.0,0.0
2001-10-31,33.56,0.002988643156007109,0.8782193535631165,25.95674603174603,4.702290249720301,1.6169257031095063,2,0.07633098139833239,2_flat,0.0,0.0,1.0,0.0
2001-11-01,32.31,-0.037246722288438616,0.8902897968036041,25.97138888888889,4.7163409300518735,1.3439679626895413,2,0.030950861518825867,2_flat,0.0,0.0,1.0,0.0
2001-11-02,30.71,-0.04952027236149803,0.9058925841941334,25.98821428571429,4.725680581448951,0.9991758082045307,1,-0.039411948701908006,1_flat,0.0,1.0,0.0,0.0
2001-11-05,30.5,-0.006838163464669478,0.8912287992516579,26.00821428571429,4.734093810739254,0.9488163720153013,1,-0.08655286013776586,1_flat,0.0,1.0,0.0,0.0
2001-11-06,28.8,-0.05573770491803276,0.8859955481541235,26.028730158730163,4.734948807933315,0.5852797894301685,1,-0.17995444191343957,1_flat,0.0,1.0,0.0,0.0
2001-11-07,29.13,0.011458333333333348,0.8885395423235202,26.04797619047619,4.737668525677239,0.6505359741442104,1,-0.16365202411714042,1_flat,0.0,1.0,0.0,0.0
2001-11-08,28.62,-0.01750772399588052,0.833612971450236,26.066626984126984,4.738509117551479,0.5388557777414211,1,-0.09430379746835449,1_flat,0.0,1.0,0.0,0.0
2001-11-09,27.44,-0.04122990915443747,0.8438244320344406,26.0815873015873,4.736863388495947,0.28677472559410755,1,-0.12888888888888883,1_flat,0.0,1.0,0.0,0.0
2001-11-12,29.35,0.069606413994169,0.7645132662662272,26.10075396825397,4.740290120370686,0.6854529890022734,1,-0.16784802948681599,1_flat,0.0,1.0,0.0,0.0
2001-11-13,26.47,-0.09812606473594554,0.8250976023532371,26.106944444444444,4.739747478952111,0.0765980797854279,1,-0.2503540073633532,1_down,0.0,1.0,0.0,0.0
2001-11-14,26.56,0.0034000755572345387,0.8003865288472903,26.110515873015874,4.739748439597223,0.09483290784570014,1,-0.19221411192214122,1_flat,0.0,1.0,0.0,0.0
2001-11-15,25.56,-0.03765060240963858,0.7563133008039318,26.10400793650794,4.7393724482387904,-0.1147848037792645,1,-0.2713797035347777,1_down,0.0,1.0,0.0,0.0
2001-11-16,25.07,-0.019170579029733847,0.7555843254131486,26.09027777777778,4.737327688445492,-0.215369897308618,1,-0.28268955650929906,1_down,0.0,1.0,0.0,0.0
2001-11-19,24.46,-0.024331870761866714,0.7556316657934705,26.072023809523813,4.734700783091564,-0.3404700494021984,1,-0.28290823805335674,1_down,0.0,1.0,0.0,0.0
2001-11-20,24.12,-0.013900245298446468,0.741590045251749,26.061349206349206,4.736062521993494,-0.4099078501041528,1,-0.25209302325581395,1_down,0.0,1.0,0.0,0.0
2001-11-21,24.19,0.0029021558872304176,0.7434044138533074,26.053571428571427,4.737525530301346,-0.39336388092306224,1,-0.24406249999999996,1_down,0.0,1.0,0.0,0.0
2001-11-23,23.25,-0.038859032658123294,0.7458073650638316,26.04642857142857,4.740400736886385,-0.5899139601571608,1,-0.2487883683360258,1_down,0.0,1.0,0.0,0.0
2001-11-26,23.79,0.023225806451612874,0.7437996716640217,26.04238095238095,4.741895905500332,-0.4749958660560884,1,-0.1924643584521385,1_flat,0.0,1.0,0.0,0.0
2001-11-27,24.0,0.008827238335435084,0.7399081313163849,26.028769841269842,4.7428196593712935,-0.4277560579941542,1,-0.15552427867698804,1_flat,0.0,1.0,0.0,0.0
2001-11-28,25.9,0.07916666666666661,0.676735471369869,26.0259126984127,4.742678941920257,-0.026548855605587514,1,-0.18141592920353988,1_flat,0.0,1.0,0.0,0.0
2001-11-29,25.18,-0.02779922779922772,0.6349137702252978,26.015873015873016,4.741777495463176,-0.1762784138801874,1,-0.24745965331739395,1_down,0.0,1.0,0.0,0.0
2001-11-30,23.84,-0.053216838760921314,0.647168611420556,26.007301587301587,4.743758140455502,-0.4568743859048176,1,-0.2896305125148987,1_down,0.0,1.0,0.0,0.0
2001-12-03,25.77,0.08095637583892623,0.7220075076214554,26.002698412698415,4.7434220190192145,-0.04905707562291275,1,-0.20241411327762304,1_down,0.0,1.0,0.0,0.0
2001-12-04,24.08,-0.06558013193636014,0.7351823159585856,25.98857142857143,4.743827562537,-0.4023273197457301,1,-0.2158905893845654,1_down,0.0,1.0,0.0,0.0
2001-12-05,23.02,-0.04401993355481726,0.744080649956641,25.97083333333333,4.746547382234139,-0.6216799487513832,1,-0.24524590163934423,1_down,0.0,1.0,0.0,0.0
2001-12-06,23.71,0.029973935708079935,0.7402147897181294,25.947261904761906,4.742951495356961,-0.47170246352973194,1,-0.1767361111111111,1_flat,0.0,1.0,0.0,0.0
2001-12-07,23.49,-0.009278785322648808,0.7367587083467575,25.931428571428572,4.7444740285544365,-0.5145836096340561,1,-0.19361483007209068,1_flat,0.0,1.0,0.0,0.0
2001-12-10,25.62,0.09067688378033223,0.8127330788254304,25.922857142857143,4.743072004856818,-0.06385252902486456,1,-0.10482180293501053,1_flat,0.0,1.0,0.0,0.0
2001-12-11,25.3,-0.012490241998438734,0.8021833040816909,25.924087301587306,4.742869292297975,-0.1315843349511595,1,-0.07798833819241979,1_flat,0.0,1.0,0.0,0.0
2001-12-12,24.87,-0.016996047430830052,0.758816737202617,25.92329365079365,4.7430295117449095,-0.22207191588950348,1,-0.15264054514480407,1_flat,0.0,1.0,0.0,0.0
2001-12-13,25.91,0.041817450743868,0.6990416020483925,25.925555555555555,4.742886147994537,-0.0032797657523640712,1,-0.021156025689459734,1_flat,0.0,1.0,0.0,0.0
2001-12-14,24.63,-0.04940177537630264,0.7193349122459742,25.93436507936508,4.738389878333709,-0.2752760141855973,1,-0.07266566265060237,1_flat,0.0,1.0,0.0,0.0
2001-12-17,24.26,-0.015022330491270663,0.7096584328629438,25.93734126984127,4.737096425493827,-0.3540863683530382,1,-0.05086071987480423,1_flat,0.0,1.0,0.0,0.0
2001-12-18,23.29,-0.03998351195383354,0.7197608706933636,25.93103174603175,4.739568596934205,-0.5572304086367911,1,-0.07100119664938176,1_flat,0.0,1.0,0.0,0.0
2001-12-19,22.58,-0.0304851867754401,0.7224190224413672,25.926865079365083,4.742060432456701,-0.7057828821534412,1,-0.07686017988552751,1_flat,0.0,1.0,0.0,0.0
2001-12-20,23.67,0.04827280779450849,0.7422499002151911,25.922142857142855,4.7437192877221,-0.4747630963265359,1,-0.018656716417910446,1_flat,0.0,1.0,0.0,0.0
2001-12-21,22.5,-0.049429657794676896,0.7616690753268107,25.90607142857143,4.748441896148008,-0.7173029602266956,1,-0.0698635799917322,1_flat,0.0,1.0,0.0,0.0
2001-12-24,22.62,0.005333333333333412,0.7502885031542624,25.8859126984127,4.751577842396038,-0.6873322518832657,1,-0.02709677419354839,1_flat,0.0,1.0,0.0,0.0
2001-12-26,22.29,-0.01458885941644572,0.7468013227435143,25.866547619047623,4.756265608181792,-0.7519654942935059,1,-0.06305170239596469,1_flat,0.0,1.0,0.0,0.0
2001-12-27,21.59,-0.031404217137729895,0.7523940719093328,25.826269841269838,4.749300763652433,-0.8919775882991141,1,-0.10041666666666671,1_flat,0.0,1.0,0.0,0.0
2001-12-28,21.4,-0.008800370541917624,0.6889461324784973,25.793492063492064,4.751239690182255,-0.9247043613839513,1,-0.17374517374517373,1_flat,0.0,1.0,0.0,0.0
2001-12-31,23.8,0.11214953271028039,0.8002691173662515,25.77861111111111,4.75158887826842,-0.4164104180309805,1,-0.05480540111199361,1_flat,0.0,1.0,0.0,0.0
2002-01-02,22.71,-0.04579831932773104,0.7946212544147174,25.754722222222224,4.7518244265440135,-0.6407480472582695,1,-0.0473993288590604,1_flat,0.0,1.0,0.0,0.0
2002-01-03,21.34,-0.060325847644209674,0.7606807861319456,25.72773809523809,4.757529327460994,-0.9222724219295032,1,-0.17190531625921612,1_flat,0.0,1.0,0.0,0.0
2002-01-04,20.45,-0.041705716963448936,0.7421306141639394,25.70345238095238,4.7688196675517815,-1.1016252966532076,0,-0.15074750830564776,0_flat,1.0,0.0,0.0,0.0
2002-01-07,21.94,0.07286063569682155,0.7777416366041826,25.683968253968253,4.774144019873622,-0.784217702353135,1,-0.04691572545612499,1_flat,0.0,1.0,0.0,0.0
2002-01-08,21.83,-0.005013673655424045,0.7694868789999068,25.651587301587302,4.772494300982113,-0.8007526170960275,1,-0.07929143821172513,1_flat,0.0,1.0,0.0,0.0
2002-01-09,22.13,0.013742556115437399,0.7711898203576638,25.633849206349204,4.777259781610824,-0.7334433056867921,1,-0.05789697743720734,1_flat,0.0,1.0,0.0,0.0
2002-01-10,22.36,0.010393131495707308,0.6964920504508453,25.615555555555556,4.780948005736476,-0.6809435182414325,1,-0.1272443403590945,1_flat,0.0,1.0,0.0,0.0
2002-01-11,22.6,0.01073345259391778,0.6982267989780508,25.591468253968255,4.780788728183972,-0.6257269300215639,1,-0.10671936758893275,1_flat,0.0,1.0,0.0,0.0
2002-01-14,23.58,0.04336283185840695,0.7156609412654981,25.566626984126984,4.774885173286856,-0.4160575410778861,1,-0.05186972255729805,1_flat,0.0,1.0,0.0,0.0
2002-01-15,22.7,-0.037319762510602206,0.7076485432860354,25.54563492063492,4.775816985827997,-0.5958425394187432,1,-0.12389038981088385,1_flat,0.0,1.0,0.0,0.0
2002-01-16,23.45,0.033039647577092435,0.7005818390799043,25.53234126984127,4.776973786861578,-0.4359122245067518,1,-0.04790905399918799,1_flat,0.0,1.0,0.0,0.0
2002-01-17,22.25,-0.05117270788912576,0.7203341842524725,25.51829365079365,4.7814160358463775,-0.6835409481817071,1,-0.08285243198680958,1_flat,0.0,1.0,0.0,0.0
2002-01-18,22.52,0.012134831460674178,0.7092954850903656,25.51019841269841,4.784770698556756,-0.624940796765946,1,-0.03306139974237865,1_flat,0.0,1.0,0.0,0.0
2002-01-22,23.61,0.048401420959147456,0.7200706803735636,25.503571428571426,4.786247057900481,-0.39562759833840555,1,0.04561558901682905,1_flat,0.0,1.0,0.0,0.0
2002-01-23,21.88,-0.07327403642524355,0.7465840283990779,25.49146825396825,4.791556632986463,-0.7537150305405675,1,-0.0756231516687792,1_flat,0.0,1.0,0.0,0.0
2002-01-24,21.15,-0.03336380255941496,0.735911511414536,25.48265873015873,4.797509695403868,-0.9031057788813901,1,-0.06000000000000005,1_flat,0.0,1.0,0.0,0.0
2002-01-25,21.01,-0.006619385342789497,0.7355889830319505,25.47380952380952,4.803715503739373,-0.9292410261046352,1,-0.07117595048629533,1_flat,0.0,1.0,0.0,0.0
2002-01-28,21.14,0.006187529747739173,0.7348084513233056,25.46543650793651,4.809442593036594,-0.8993633720047186,1,-0.05159264244055628,1_flat,0.0,1.0,0.0,0.0
2002-01-29,24.35,0.15184484389782416,0.8971490253281948,25.476468253968257,4.803656623776146,-0.23450224322710655,1,0.12783696155627622,1_flat,0.0,1.0,0.0,0.0
2002-01-30,23.22,-0.04640657084188926,0.9148889816289366,25.481190476190474,4.800839170858744,-0.47099900573965847,1,0.08504672897196253,1_flat,0.0,1.0,0.0,0.0
2002-01-31,21.09,-0.09173126614987082,0.8874025661840768,25.475039682539684,4.8054844578787215,-0.9125073072185872,1,-0.11386554621848743,1_flat,0.0,1.0,0.0,0.0
2002-02-01,21.12,0.0014224751066855834,0.8745536924385791,25.46928571428571,4.809842859427494,-0.9042469455651606,1,-0.07001321003963012,1_flat,0.0,1.0,0.0,0.0
2002-02-04,24.87,0.17755681818181812,1.0461790110475542,25.478253968253966,4.8065961615621156,-0.12654567760822377,1,0.1654170571696345,1_flat,0.0,1.0,0.0,0.0
