date,VXAZN,VIX9D,VIX,VXAPL,VIX_returns,VIX_vol,VIX_ma20,VIX_ma50,VIX_pct_ma20,VIX_pct_ma50,VIX_mean,VIX_std,VIX_zscore,VIX_trend_5d,VIX_trend_21d,regime,regime_0,regime_1,regime_2,regime_3
1997-07-18,37.29,16.06,22.28,31.57,0.08471275559883162,0.7727241681085858,20.2375,19.987000000000002,1.1009264978381716,1.114724570971131,18.586031746031747,2.0649004025122926,1.7889328945231118,0.16894018887722995,0.08948655256723725,2,0.0,0.0,1.0,0.0
1997-07-21,37.29,16.06,23.51,31.57,0.055206463195691224,0.7868761179925026,20.403,20.032,1.1522815272263884,1.1736222044728435,18.610833333333336,2.086333184172405,2.3482187331502566,0.20071501532175717,0.16965174129353233,3,0.0,0.0,0.0,1.0
1997-07-22,37.29,16.06,21.77,31.57,-0.07401105912377715,0.8374776614835424,20.432,20.0652,1.0654855129209084,1.0849630205529972,18.616230158730158,2.0927548311901654,1.5069944143797624,0.14578947368421047,0.07772277227722779,2,0.0,0.0,1.0,0.0
1997-07-23,37.29,16.06,21.3,31.57,-0.021589343132751404,0.8262546298685521,20.46,20.086199999999998,1.0410557184750733,1.0604295486453388,18.615238095238094,2.091417374966646,1.2837045043697808,0.10020661157024802,0.0051911278905143465,2,0.0,0.0,1.0,0.0
1997-07-24,37.29,16.06,20.96,31.57,-0.015962441314553932,0.8246236637572288,20.433,20.0892,1.0257916116086723,1.0433466738346973,18.613333333333333,2.089051711134339,1.1233166963552308,0.020447906523856085,0.010607521697203692,2,0.0,0.0,1.0,0.0
1997-07-25,37.29,16.06,20.82,31.57,-0.00667938931297718,0.8151502834434661,20.383,20.0838,1.021439434823137,1.0366564096435933,18.619007936507934,2.0931080723000615,1.0515424848911188,-0.06552962298025133,-0.031627906976744224,2,0.0,0.0,1.0,0.0
1997-07-28,37.29,16.06,21.84,31.57,0.04899135446685876,0.8315416186091448,20.414,20.1224,1.0698540217497794,1.0853576114181211,18.63642857142857,2.1015913015765406,1.52435510470957,-0.0710336027222459,0.0009165902841430373,2,0.0,0.0,1.0,0.0
1997-07-29,37.29,16.06,22.02,31.57,0.008241758241758212,0.8251128386636223,20.438499999999998,20.1314,1.077378476894097,1.0938136443565774,18.6440873015873,2.1104077985104888,1.5996494614905203,0.011483693155718955,0.03770028275212067,2,0.0,0.0,1.0,0.0
1997-07-30,37.29,16.06,21.39,31.57,-0.028610354223433165,0.831044565448029,20.458,20.1296,1.0455567504154855,1.0626142595978063,18.6475,2.1141616263830447,1.2972045116020436,0.004225352112676051,-0.006502554575011588,2,0.0,0.0,1.0,0.0
1997-07-31,37.29,16.06,21.48,31.57,0.004207573632538653,0.825835898201696,20.547,20.174,1.0454080887720836,1.0647367899276297,18.655515873015876,2.1210726378900118,1.3316300802380103,0.024809160305343525,0.02285714285714291,2,0.0,0.0,1.0,0.0
1997-08-01,37.29,16.06,22.29,31.57,0.0377094972067038,0.7998446310349439,20.770500000000002,20.2342,1.0731566404275292,1.1016002609443416,18.66952380952381,2.1333860474184636,1.6970562804876324,0.07060518731988474,0.13147208121827414,2,0.0,0.0,1.0,0.0
1997-08-04,37.29,16.06,21.94,31.57,-0.015702108568864892,0.714153907399839,20.911,20.2976,1.049208550523648,1.080915970361028,18.69234126984127,2.1375061973311658,1.5193681001784578,0.0045787545787545625,0.2312008978675646,2,0.0,0.0,1.0,0.0
1997-08-05,37.29,16.06,20.64,31.57,-0.0592525068368277,0.7155852811553133,21.005000000000003,20.348799999999997,0.9826231849559628,1.0143104261676366,18.705357142857142,2.13934650246253,0.9043148713478418,-0.06267029972752036,0.07893361212754835,1,0.0,1.0,0.0,0.0
1997-08-06,37.29,16.06,20.05,31.57,-0.028585271317829397,0.7201807306567443,20.9875,20.3626,0.9553305539011316,0.9846483258522979,18.717738095238094,2.13805885330988,0.6231175080608575,-0.06264609630668538,0.06876332622601278,1,0.0,1.0,0.0,0.0
1997-08-07,37.29,16.06,19.77,31.57,-0.013965087281795574,0.6551614787592922,20.98,20.3724,0.94232602478551,0.9704305825528656,18.73174603174603,2.133319273455015,0.4866847551480026,-0.07960893854748607,-0.030882352941176472,1,0.0,1.0,0.0,0.0
1997-08-08,37.29,16.06,22.46,31.57,0.13606474456246853,0.8018816132242101,21.15,20.441200000000002,1.06193853427896,1.0987613251668198,18.75722222222222,2.13937163165016,1.7307781981392913,0.007626738447734427,0.1275100401606426,2,0.0,0.0,1.0,0.0
1997-08-11,37.29,16.06,22.77,31.57,0.013802315227070316,0.7810615582743564,21.3095,20.5128,1.0685375067458176,1.1100386100386102,18.785000000000004,2.145865198515434,1.8570598016860163,0.03783044667274371,0.19464847848898215,2,0.0,0.0,1.0,0.0
1997-08-12,37.29,16.06,23.75,31.57,0.043039086517347336,0.7874309273309393,21.547,20.5708,1.1022416113612103,1.1545491667800962,18.817460317460316,2.158868095230176,2.284780479843898,0.15067829457364335,0.21297242083758938,3,0.0,0.0,0.0,1.0
1997-08-13,37.29,16.06,24.52,31.57,0.032421052631578906,0.7769835146562497,21.805,20.660999999999998,1.12451272643889,1.1867770195053484,18.849642857142857,2.1831486708314762,2.597329819364764,0.22294264339152114,0.29052631578947374,3,0.0,0.0,0.0,1.0
1997-08-14,37.29,16.06,23.11,31.57,-0.05750407830342574,0.8142601565929671,21.933500000000002,20.7212,1.053639410034878,1.115282898673822,18.878015873015872,2.1918887123295208,1.9307477168794807,0.16894284269094584,0.19369834710743805,2,0.0,0.0,1.0,0.0
1997-08-15,37.29,16.06,24.45,31.57,0.05798355690177415,0.8119684350421932,22.042,20.803,1.1092459849378458,1.1753112531846368,18.913690476190474,2.2091279921016587,2.5061062752378347,0.08860195903829027,0.19036027263875366,3,0.0,0.0,0.0,1.0
1997-08-18,37.29,16.06,24.37,31.57,-0.0032719836400817437,0.7652013894028056,22.085,20.9116,1.1034638895177722,1.1653818933032385,18.951626984126985,2.220432312216245,2.440233366296521,0.07026789635485287,0.09380610412926393,3,0.0,0.0,0.0,1.0
1997-08-19,37.29,16.06,22.64,31.57,-0.07098892080426755,0.7862026311087517,22.1285,20.9752,1.023114987459611,1.0793699225752318,18.980873015873016,2.220283539497481,1.6480449091448737,-0.04673684210526319,-0.03700552956188863,2,0.0,0.0,1.0,0.0
1997-08-20,37.29,16.06,21.09,31.57,-0.06846289752650181,0.7798891975860938,22.118000000000002,21.016199999999998,0.9535220182656658,1.0035115767836242,19.00611111111111,2.207883727315066,0.9438399600068783,-0.1398858075040783,-0.031235645383555388,1,0.0,1.0,0.0,0.0
1997-08-21,37.29,16.06,23.83,31.57,0.12991939307728773,0.8959533961645056,22.2615,21.1158,1.0704579655458974,1.1285388192727719,19.043055555555554,2.210409227513554,2.1656371973388766,0.031155344006923436,0.11877934272300461,3,0.0,0.0,0.0,1.0
1997-08-22,37.29,16.06,24.74,31.57,0.038187159043222785,0.8982310470704917,22.457500000000003,21.2404,1.1016364243571188,1.1647614922506166,19.086825396825397,2.213589016942084,2.5538501320286007,0.011860940695296529,0.18034351145038152,3,0.0,0.0,0.0,1.0
1997-08-25,37.29,16.06,24.1,31.57,-0.02586903799514939,0.9049955354782964,22.5705,21.337000000000003,1.067765446046831,1.1294933683273187,19.126190476190473,2.2141869109725514,2.246336792599343,-0.01107919573245797,0.15754082612872233,3,0.0,0.0,0.0,1.0
1997-08-26,37.29,16.06,24.73,31.57,0.02614107883817418,0.8955236223494871,22.706,21.436200000000003,1.0891394345107022,1.1536559651430756,19.16329365079365,2.2294482963851916,2.4968986086074114,0.09231448763250882,0.1323260073260073,3,0.0,0.0,0.0,1.0
1997-08-27,37.29,16.06,24.26,31.57,-0.019005256773150014,0.9001648827682682,22.8495,21.518,1.0617300159740914,1.1274281996468074,19.199603174603176,2.237666827289203,2.26146125226658,0.15030820293978198,0.10172570390554059,3,0.0,0.0,0.0,1.0
1997-08-28,37.29,16.06,24.51,31.57,0.010305028854080689,0.891304102309707,23.000999999999998,21.5992,1.065605843224208,1.1347642505277975,19.236944444444443,2.2474753850628764,2.346212817546848,0.028535459504825944,0.1458625525946704,3,0.0,0.0,0.0,1.0
1997-08-29,37.29,16.06,24.76,31.57,0.010199918400652708,0.8912278958030894,23.1245,21.692400000000003,1.0707258535319684,1.141413582637237,19.270833333333332,2.266111263588933,2.422284710757429,0.0008084074373484462,0.15270018621973924,3,0.0,0.0,0.0,1.0
1997-09-02,37.29,16.06,24.53,31.57,-0.009289176090468532,0.8865089208767677,23.253999999999998,21.779,1.0548722800378432,1.1263143395013546,19.300674603174603,2.2856501819511483,2.2878940260059295,0.01784232365145222,0.10049349484073589,3,0.0,0.0,0.0,1.0
1997-09-03,37.29,16.06,24.95,31.57,0.017121891561353353,0.8836680643560262,23.4695,21.854200000000002,1.063081872217133,1.1416569812667587,19.32638888888889,2.3125602082301095,2.4317685183276043,0.008896077638495647,0.13719234275296244,3,0.0,0.0,0.0,1.0
1997-09-04,37.29,16.06,25.27,31.57,0.012825651302605268,0.8496094351880579,23.7305,21.9448,1.0648743178609805,1.1515256461667456,19.352698412698413,2.3422437612191587,2.5263389256383713,0.04163231657048638,0.22432170542635643,3,0.0,0.0,0.0,1.0
1997-09-05,37.29,16.06,24.31,31.57,-0.03798971111990501,0.8557334180572703,23.9575,22.000999999999998,1.0147135552540958,1.1049497750102268,19.36777777777778,2.3618740917587937,2.09250029011578,-0.008159934720522344,0.21246882793017452,3,0.0,0.0,0.0,1.0
1997-09-08,37.29,16.06,24.4,31.57,0.0037021801727683545,0.8515329415446948,24.0545,22.0526,1.0143632168617098,1.1064454984899739,19.39674603174603,2.3786565324542064,2.1033948785753456,-0.014539579967689953,0.23419322205361648,3,0.0,0.0,0.0,1.0
1997-09-09,37.29,16.06,23.89,31.57,-0.020901639344262257,0.7263875690916507,24.1105,22.105999999999998,0.9908546069140002,1.0807020718357008,19.426626984126987,2.3876360084633665,1.869369116587226,-0.026090501426824342,0.06366874443455028,2,0.0,0.0,1.0,0.0
1997-09-10,37.29,16.06,24.64,31.57,0.03139388865634163,0.7319374325048843,24.154999999999998,22.168200000000002,1.0200786586628028,1.1115020615115345,19.459920634920632,2.4016189745369396,2.15691140851273,-0.012424849699398721,0.08212560386473444,3,0.0,0.0,0.0,1.0
1997-09-11,37.29,16.06,25.99,31.57,0.054788961038960915,0.7407587163809974,24.2285,22.268,1.0727036341498648,1.167145679899407,19.4993253968254,2.4269423857798427,2.6744246757588215,0.028492283339928814,0.09431578947368413,3,0.0,0.0,0.0,1.0
1997-09-12,37.29,16.06,25.17,31.57,-0.031550596383224216,0.7444069649805317,24.3315,22.377399999999998,1.0344615005240123,1.1247955526558047,19.535833333333333,2.4427850712625045,2.306452062831202,0.035376388317564844,0.0265089722675369,3,0.0,0.0,0.0,1.0
1997-09-15,37.29,16.06,25.74,31.57,0.02264600715137055,0.7144881077862204,24.396,22.5358,1.0550909985243482,1.142182660477995,19.57765873015873,2.458433990138477,2.506612459216023,0.05491803278688523,0.11380354824751193,3,0.0,0.0,0.0,1.0
1997-09-16,37.29,16.06,23.77,31.57,-0.07653457653457651,0.7427801373999309,24.366,22.628599999999995,0.9755396864483297,1.0504405928780396,19.610753968253967,2.458512293278156,1.6917735343922709,-0.005023022185014714,-0.02781186094069532,2,0.0,0.0,1.0,0.0
1997-09-17,37.29,16.06,24.1,31.57,0.013883045856121212,0.7442955811312159,24.439,22.7354,0.9861287286713859,1.060020936513103,19.643928571428575,2.462473904822123,1.8095913300219566,-0.021915584415584388,-0.01107919573245797,2,0.0,0.0,1.0,0.0
1997-09-18,37.29,16.06,23.48,31.57,-0.025726141078838194,0.7049946718262403,24.5585,22.797000000000004,0.9560844514119349,1.029960082466991,19.674166666666665,2.462608927354109,1.5454477124073542,-0.09657560600230852,0.03710247349823326,2,0.0,0.0,1.0,0.0
1997-09-19,37.29,16.06,22.74,31.57,-0.03151618398637146,0.6687167084257706,24.503999999999998,22.8534,0.9280117531831538,0.9950379374622593,19.700793650793653,2.4593231353248557,1.2357897608298196,-0.09654350417163304,0.07823613086770975,2,0.0,0.0,1.0,0.0
1997-09-22,37.29,16.06,22.08,31.57,-0.02902374670184693,0.49764359436019506,24.371,22.913800000000002,0.9059948299208075,0.9636114481229651,19.726309523809526,2.450468259875738,0.9605064120723712,-0.14219114219114215,-0.07343684431389008,1,0.0,1.0,0.0,0.0
1997-09-23,37.29,16.06,22.0,31.57,-0.0036231884057970065,0.4744150575025567,24.266,22.9622,0.9066183136899366,0.9580963496529078,19.748293650793652,2.4458946548104104,0.9206064311796311,-0.07446360959192255,-0.11075181891673402,1,0.0,1.0,0.0,0.0
1997-09-24,37.29,16.06,22.64,31.57,0.029090909090909056,0.48229934054236917,24.1615,23.035,0.9370279163131429,0.9828521814629911,19.77285714285714,2.4437200944113346,1.1732697470957787,-0.060580912863070546,-0.060580912863070546,2,0.0,0.0,1.0,0.0
1997-09-25,37.29,16.06,22.96,31.57,0.014134275618374659,0.4750458386788196,24.0965,23.107,0.9528354740314984,0.9936382914268405,19.799603174603174,2.4415628855252596,1.294415492688374,-0.022146507666098825,-0.07157298827335223,2,0.0,0.0,1.0,0.0
1997-09-26,37.29,16.06,22.26,31.57,-0.030487804878048697,0.4815117016882271,23.984,23.141400000000004,0.9281187458305536,0.9619124167077185,19.824007936507936,2.435264534813194,1.0002987472894511,-0.02110817941952492,-0.08244023083264629,2,0.0,0.0,1.0,0.0
1997-09-29,37.29,16.06,22.23,31.57,-0.0013477088948787852,0.47894306397621894,23.857499999999998,23.1404,0.931782458346432,0.9606575512955697,19.848333333333333,2.4285243006576955,0.9807053056959991,0.006793478260869623,-0.09302325581395354,1,0.0,1.0,0.0,0.0
1997-09-30,37.29,16.06,22.91,31.57,0.03058929374718855,0.4917053226003346,23.7765,23.128400000000003,0.9635564528000337,0.9905570640424758,19.87198412698413,2.429207081245284,1.2506203758711634,0.04136363636363627,-0.07471728594507276,2,0.0,0.0,1.0,0.0
1997-10-01,37.29,16.06,22.32,31.57,-0.025752946311654257,0.4975348985656661,23.645000000000003,23.139400000000002,0.9439627828293508,0.9645885373000164,19.892896825396825,2.427499972565009,0.9998365404876135,-0.014134275618374548,-0.09009376273950265,1,0.0,1.0,0.0,0.0
1997-10-02,37.29,16.06,22.27,31.57,-0.0022401433691756623,0.4916577173401544,23.494999999999997,23.158799999999996,0.9478612470738456,0.9616215002504449,19.91468253968254,2.4240845601164183,0.9716317240205278,-0.030052264808362428,-0.10741482965931859,1,0.0,1.0,0.0,0.0
1997-10-03,37.29,16.06,21.54,31.57,-0.032779524023349826,0.4962595854057775,23.3565,23.1704,0.9222272172628604,0.9296343610813796,19.933611111111112,2.4180471969276707,0.6643331407798562,-0.03234501347708907,-0.147605856747131,1,0.0,1.0,0.0,0.0
1997-10-06,37.29,16.06,21.61,31.57,0.0032497678737233304,0.48434227533263685,23.217,23.1862,0.9307834776241547,0.9320199083937859,19.96063492063492,2.398420212470894,0.6876881168650071,-0.027890238416554247,-0.11106540518305219,1,0.0,1.0,0.0,0.0
1997-10-07,37.29,16.06,20.29,31.57,-0.061082832022211986,0.5201075903177059,23.037,23.1552,0.880757043017754,0.8762610558319512,19.981190476190477,2.378799659523363,0.1298173734695245,-0.11436054124836326,-0.1684426229508197,1,0.0,1.0,0.0,0.0
1997-10-08,37.29,16.06,20.77,31.57,0.02365697387875798,0.5292511322648571,22.8435,23.1302,0.9092301967736993,0.8979602424535889,20.001785714285713,2.362957408599519,0.32510712335250797,-0.06944444444444453,-0.130598576810381,1,0.0,1.0,0.0,0.0
1997-10-09,37.29,16.06,22.31,31.57,0.07414540202214726,0.5851832581048685,22.6595,23.148600000000002,0.9845760056488447,0.9637731871473868,20.026468253968254,2.3544039913250123,0.9698980100465333,0.0017961383026492417,-0.09456168831168843,1,0.0,1.0,0.0,0.0
1997-10-10,37.29,16.06,19.75,31.57,-0.1147467503361721,0.6602139134548433,22.3885,23.114,0.8821493177300846,0.8544605001297915,20.04031746031746,2.3423942994714624,-0.12394047423312451,-0.08310120705663882,-0.24009234320892647,1,0.0,1.0,0.0,0.0
1997-10-13,37.29,16.06,20.26,31.57,0.025822784810126675,0.6688229329647514,22.1145,23.073400000000003,0.9161409934658257,0.878067384954103,20.0609126984127,2.321239957556247,0.0857676523011849,-0.06247107820453479,-0.19507350019864922,1,0.0,1.0,0.0,0.0
1997-10-14,37.29,16.06,19.99,31.57,-0.01332675222112556,0.6586288454115986,21.9255,23.0344,0.9117237919317689,0.8678324592782967,20.08019841269841,2.300202909878062,-0.03921324171492106,-0.014785608674223738,-0.2233877233877234,1,0.0,1.0,0.0,0.0
1997-10-15,37.29,16.06,20.05,31.57,0.0030015007503751967,0.6153063633658339,21.723,23.0226,0.9229848547622337,0.8708833928400789,20.096944444444446,2.2844444931580408,-0.020549610456741304,-0.034665382763601316,-0.15649978965082034,1,0.0,1.0,0.0,0.0
1997-10-16,37.29,16.06,20.53,31.57,0.02394014962593527,0.62063973911283,21.575499999999998,23.032200000000003,0.9515422585803344,0.8913607905454103,20.116507936507936,2.2668219561345664,0.1824104722353935,-0.07978484984311962,-0.14813278008298758,1,0.0,1.0,0.0,0.0
1997-10-17,37.29,16.06,21.69,31.57,0.0565026790063321,0.6536322871822912,21.523000000000003,23.070600000000002,1.007759141383636,0.9401576031832721,20.141428571428573,2.249326668364019,0.68845999576297,0.09822784810126595,-0.07623509369676318,1,0.0,1.0,0.0,0.0
1997-10-20,37.29,16.06,20.72,31.57,-0.04472106961733524,0.662446859579183,21.455000000000002,23.0358,0.9657422512234909,0.899469521353719,20.163809523809523,2.2267099547401554,0.24978128606578248,0.02270483711747273,-0.08883025505716802,1,0.0,1.0,0.0,0.0
1997-10-21,37.29,16.06,19.53,31.57,-0.057432432432432345,0.6831850497498162,21.3315,22.971000000000004,0.9155474298572535,0.8502024291497975,20.17789682539683,2.211311904709665,-0.2929920577992336,-0.02301150575287636,-0.11548913043478248,1,0.0,1.0,0.0,0.0
1997-10-22,37.29,16.06,19.86,31.57,0.016897081413210335,0.687362741007439,21.1925,22.8932,0.9371239825409933,0.8675065084828683,20.191626984126984,2.198465630215212,-0.1508447435198342,-0.009476309226932766,-0.09727272727272729,1,0.0,1.0,0.0,0.0
1997-10-23,37.29,16.06,22.99,31.57,0.15760322255790538,0.8818424721537995,21.194,22.862599999999997,1.0847409644238935,1.0055724195848241,20.217579365079366,2.1927146879701254,1.264378192991064,0.119824646858256,0.015459363957597061,2,0.0,0.0,1.0,0.0
1997-10-24,37.29,16.06,23.17,31.57,0.007829491083079843,0.8810350026180397,21.2395,22.8638,1.0908919701499566,1.0133923494782144,20.2425,2.1904309505219453,1.3364949939656507,0.06823420931304747,0.009146341463414753,2,0.0,0.0,1.0,0.0
1997-10-27,37.29,16.06,31.12,31.57,0.3431160984031074,1.4650992290858404,21.684,22.9972,1.4351595646559676,1.3532082166524622,20.29738095238095,2.2872752726820367,4.731664429235294,0.501930501930502,0.3980233602875112,3,0.0,0.0,0.0,1.0
1997-10-28,37.29,16.06,31.22,31.57,0.0032133676092545027,1.4643600761080156,22.0995,23.1342,1.4127016448335936,1.3495171650629803,20.348492063492063,2.385173849171985,4.5579520085221406,0.5985663082437274,0.4044084570400359,3,0.0,0.0,0.0,1.0
1997-10-29,37.29,16.06,33.75,31.57,0.08103779628443308,1.4793598190268362,22.671,23.356399999999997,1.4886859865025803,1.4450000856296348,20.409880952380952,2.5266111158608506,5.279846575468694,0.6993957703927494,0.47315582714971627,3,0.0,0.0,0.0,1.0
1997-10-30,37.29,16.06,38.2,31.57,0.1318518518518519,1.515188747637414,23.4675,23.698600000000003,1.6277831042931714,1.6119095642780585,20.48813492063492,2.7611024873893792,6.4147800236533925,0.6615919965202264,0.7114695340501793,3,0.0,0.0,0.0,1.0
1997-10-31,37.29,16.06,35.09,31.57,-0.08141361256544499,1.5604226827980323,24.145000000000003,23.9238,1.4533029612756263,1.466740233574934,20.55551587301587,2.9062100242286037,5.001181609660859,0.5144583513163574,0.575662325999102,3,0.0,0.0,0.0,1.0
1997-11-03,37.29,16.06,32.09,31.57,-0.08549444286121399,1.595735585845657,24.669,24.070800000000006,1.3008228951315417,1.3331505392425675,20.61186507936508,2.9907556263901194,3.8378712119950698,0.031169665809768654,0.48978644382544134,3,0.0,0.0,0.0,1.0
1997-11-04,37.29,16.06,32.24,31.57,0.004674353381115548,1.5955153343190545,25.2665,24.233600000000003,1.2759978627827362,1.3303842598705928,20.66821428571429,3.074699672068981,3.7635499230723237,0.03267136450992969,0.4919018972697826,3,0.0,0.0,0.0,1.0
1997-11-05,37.29,16.06,32.18,31.57,-0.0018610421836229296,1.5688892282694988,25.837,24.382599999999996,1.2455006386190348,1.3197936233215493,20.725873015873017,3.1531127401250307,3.632641116306165,-0.046518518518518515,0.5860029571217349,3,0.0,0.0,0.0,1.0
1997-11-06,37.29,16.06,32.57,31.57,0.01211932877563715,1.5696518460798126,26.35,24.5488,1.2360531309297913,1.3267450954832822,20.78777777777778,3.2312487906742486,3.646337062075521,-0.14738219895287963,0.5681271064034665,3,0.0,0.0,0.0,1.0
1997-11-07,37.29,16.06,36.27,31.57,0.11360147374884866,1.5907584310416287,27.176,24.784000000000002,1.334633500147189,1.4634441575209813,20.863412698412702,3.3673734932948243,4.57525348235507,0.03362781419207761,0.6257283729269387,3,0.0,0.0,0.0,1.0
1997-11-10,37.29,16.06,36.63,31.57,0.00992555831265518,1.5064602808550327,27.9945,25.0214,1.3084713068638485,1.4639468614865676,20.94615079365079,3.49567710627776,4.48664127993491,0.14147709566843258,0.8546835443037977,3,0.0,0.0,0.0,1.0
1997-11-11,37.29,16.06,36.38,31.57,-0.006825006825006863,1.5128324619880227,28.814,25.2584,1.2625806899423893,1.4403129256009881,21.034801587301587,3.6015090297198142,4.260769107079602,0.12841191066997526,0.7956564659427443,3,0.0,0.0,0.0,1.0
1997-11-12,37.29,16.06,37.84,31.57,0.04013194062671799,1.503911574629553,29.703500000000002,25.516199999999998,1.2739239483562543,1.4829794405123022,21.124007936507937,3.736272964502984,4.4739750607904805,0.17588564325668132,0.8929464732366186,3,0.0,0.0,0.0,1.0
1997-11-13,37.29,16.06,36.64,31.57,-0.031712473572938715,1.5178598798106677,30.508999999999997,25.7436,1.200957094627815,1.4232663652325237,21.21031746031746,3.841428381523171,4.016652403022152,0.12496162112373344,0.827431421446384,3,0.0,0.0,0.0,1.0
1997-11-14,37.29,16.06,33.66,31.57,-0.08133187772925776,1.5687311752188864,31.107500000000005,25.9306,1.0820541670015267,1.2980802603873416,21.289166666666667,3.8921037260513938,3.178443896685085,-0.0719602977667495,0.6395518753044322,3,0.0,0.0,0.0,1.0
1997-11-17,37.29,16.06,31.58,31.57,-0.06179441473559111,1.5949414179527683,31.6505,26.0742,0.9977725470371716,1.2111589233801994,21.3575,3.9210218630096567,2.6071009948803288,-0.137865137865138,0.4559704933148916,3,0.0,0.0,0.0,1.0
1997-11-18,37.29,16.06,31.55,31.57,-0.0009499683343887622,1.5788743125198301,32.25150000000001,26.227400000000003,0.978249073686495,1.2029404363375704,21.422698412698413,3.9533570207337005,2.561696688204009,-0.13276525563496433,0.5226833976833978,3,0.0,0.0,0.0,1.0
1997-11-19,37.29,16.06,29.93,31.57,-0.05134706814580037,1.5750344861956183,32.755,26.3332,0.9137536254007022,1.1365880333571308,21.481031746031746,3.970034236581108,2.128185237325381,-0.20903805496828765,0.5325140809011775,3,0.0,0.0,0.0,1.0
1997-11-20,37.29,16.06,27.32,31.57,-0.08720347477447377,1.622133723164204,32.971500000000006,26.3598,0.8285943921265334,1.0364266800203341,21.52619047619048,3.9714773626022897,1.4588549788467529,-0.25436681222707425,0.3756294058408862,2,0.0,0.0,1.0,0.0
1997-11-21,37.29,16.06,26.65,31.57,-0.02452415812591513,1.5481478980765124,33.145500000000006,26.389400000000002,0.8040307130681388,1.0098751771544634,21.569365079365078,3.9677889807885505,1.2804700414348158,-0.20825906120023763,0.15919965202261865,2,0.0,0.0,1.0,0.0
1997-11-24,37.29,16.06,29.8,31.57,0.11819887429643527,1.5918071124031823,33.0795,26.470600000000005,0.9008600492752308,1.125777277432321,21.628412698412696,3.979144518101126,2.053604050924705,-0.05636478784040522,0.28614587829089344,3,0.0,0.0,0.0,1.0
1997-11-25,37.29,16.06,28.95,31.57,-0.028523489932886004,1.0634855559086325,32.966,26.5742,0.8781775162288418,1.0894025031797758,21.68015873015873,3.989259481378046,1.8223535730821856,-0.08240887480190173,-0.06973007712082269,2,0.0,0.0,1.0,0.0
1997-11-28,37.29,16.06,27.43,31.57,-0.05250431778929188,1.077894221393981,32.65,26.6408,0.8401225114854518,1.0296237350229722,21.721666666666664,3.994469732795037,1.429059103006161,-0.08352823254259945,-0.12139654067905181,2,0.0,0.0,1.0,0.0
1997-12-01,37.29,16.06,26.01,31.57,-0.051768137076193876,1.0435118776129768,32.040499999999994,26.691399999999998,0.8117850845024268,0.9744711779824214,21.75757936507937,3.992170735941997,1.0651900723171919,-0.04795021961932644,-0.22933333333333328,2,0.0,0.0,1.0,0.0
1997-12-02,37.29,16.06,25.66,31.57,-0.013456362937331878,0.9064685983129824,31.569000000000006,26.7498,0.8128227058189995,0.9592595084823063,21.79138888888889,3.988985339581794,0.9698233464845717,-0.037148217636022496,-0.3282722513089006,1,0.0,1.0,0.0,0.0
1997-12-03,37.29,16.06,23.92,31.57,-0.06780982073265773,0.895492414283297,31.160500000000003,26.786600000000004,0.7676385167118628,0.8929838053355035,21.815158730158732,3.9837275051467365,0.5283597502896323,-0.19731543624161074,-0.31832430891992025,1,0.0,1.0,0.0,0.0
1997-12-04,37.29,16.06,23.84,31.57,-0.0033444816053512794,0.8603789202638031,30.740500000000004,26.823400000000003,0.7755241456710202,0.8887762177799979,21.835634920634924,3.9808087420383007,0.5035070030364678,-0.17651122625215887,-0.2570894359613588,1,0.0,1.0,0.0,0.0
1997-12-05,37.29,16.06,22.65,31.57,-0.04991610738255037,0.8672587087813588,30.264,26.823599999999995,0.7484139571768438,0.8444056726166511,21.85436507936508,3.9734563508566016,0.20023748856921345,-0.17426175720014592,-0.29745657568238226,1,0.0,1.0,0.0,0.0
1997-12-08,37.29,16.06,23.22,31.57,0.02516556291390737,0.8775207459075993,29.7965,26.828799999999998,0.7792861577702078,0.8654878339694657,21.87452380952381,3.9674187233167855,0.3391313809577834,-0.10726643598615926,-0.27843380981976384,1,0.0,1.0,0.0,0.0
1997-12-09,37.29,16.06,23.36,31.57,0.00602928509905265,0.8754885349170985,29.151000000000003,26.8508,0.8013447223079825,0.8699927004037123,21.892539682539685,3.9637993236415006,0.37021559308208735,-0.08963367108339826,-0.28277556033159357,1,0.0,1.0,0.0,0.0
1997-12-10,37.29,16.06,24.55,31.57,0.050941780821917915,0.782087700079607,28.547000000000004,26.8972,0.8599852874207446,0.9127344110167601,21.91952380952381,3.9586286524750345,0.6644917776845654,0.026337792642140423,-0.323132065067549,1,0.0,1.0,0.0,0.0
1997-12-11,37.29,16.06,27.63,31.57,0.12545824847250509,0.922499544002769,28.109499999999997,26.9916,0.9829417100980097,1.023651802783088,21.958214285714288,3.9666289723263017,1.4298755325632055,0.1589765100671141,-0.24570024570024573,2,0.0,0.0,1.0,0.0
1997-12-12,37.29,16.06,27.92,31.57,0.01049583785740138,0.9256145031069329,27.6135,27.1036,1.0110996432904196,1.0301214598798685,21.9909126984127,3.9817080210955895,1.4890813867250567,0.23267108167770445,-0.23254535459043435,2,0.0,0.0,1.0,0.0
1997-12-15,37.29,16.06,27.37,31.57,-0.019699140401146176,0.907035923359792,27.15,27.205600000000004,1.0081031307550645,1.0060428735260387,22.018373015873017,3.994879108980032,1.3396217602923546,0.17872523686477182,-0.27669133192389006,2,0.0,0.0,1.0,0.0
